d,w,n1,R,Fy_N,G_N,Fy_over_G
10.0365862269971,13.6238699555932,2.60803399096429,25.7970458736557,40.053422857753,1.35130189203625,29.6406177581807
7.63978396065528,22.8312384966763,1.40462202601643,26.2205513148507,67.5188877119328,1.91831066170663,35.1970559616577
4.86166943956224,13.0829733708791,0.823482071349205,20.7596669169084,18.9106508311892,0.608483232616829,31.0783433585548
6.92211235462645,11.2413607581436,2.74054386514405,22.399525256649,22.5793904768257,0.728976638567319,30.9740933827478
11.0736697118584,22.2313159600005,1.23369766599361,29.4478718972165,88.8702994902572,2.78503598243529,31.9099286511003
8.90814732408741,12.7800688823447,2.41393226621247,29.0005384641766,40.57842820528,1.35130493177726,30.0290683849651
5.6338038081541,20.0978036397029,0.590244218624092,23.8973883696125,38.2922141060605,1.22077303043166,31.3671855058271
10.8376093180922,33.9033635057451,1.86708132307427,21.3197329260634,85.6422983175687,2.73448634120062,31.3193366619509
3.30779375606834,14.2247507365676,2.06419097170886,20.1540343765156,16.4630428253973,0.492727604906311,33.4120570097299
12.2739239564229,21.2730926607736,1.79187271572768,27.3172238565867,79.6475535848449,2.585678593587,30.8033464725225
10.4195293747444,14.7238753758136,2.1646300807853,22.9632080560777,38.4582609347131,1.28442536978947,29.9419972847601
6.25560251716559,25.6404640182423,2.41386656954872,21.8351115573727,56.2002033585518,1.50469034504237,37.3500126080553
10.2596733114602,29.3928169652101,1.63127328361926,20.8112576886579,72.6104183983681,2.22315897345206,32.6609204584324
8.07483159028231,17.6587368004139,1.68919258390147,24.3585858858092,48.4181428395302,1.40927018911021,34.3568913992998
12.899603793158,29.8707854220863,2.05139645322658,25.1077156417211,103.502747272429,3.33561516113574,31.0295829322192
17.3567163625957,23.7539085724606,1.99314105436527,29.3900156199989,105.797209883256,3.89677607570013,27.1499331313894
5.6737361776926,17.5311582569873,1.58895257049641,25.8704470453142,40.8069762285818,1.17346234427237,34.7748493402957
10.8561933516557,14.8691072391762,0.935533389853388,22.3048816021156,37.9877923118285,1.27768116774726,29.7318245511959
4.9822913615714,20.8924671025975,1.16270979849665,21.7070804714786,37.3378396803875,1.04117490596465,35.8612558432669
10.3719112566775,12.777980586015,1.02125854399748,29.7974837835608,41.9389533954056,1.55353707482095,26.9957853437384
9.59573083627792,16.5552936945211,1.94078251938202,24.0871984611255,47.9373899242271,1.46050968265553,32.8223705008694
6.1293249030476,12.9354412713951,1.12423455387328,27.1121578043368,29.5083269527988,0.966172665835279,30.5414632355471
7.32131891194636,22.696457116528,0.561070630839147,23.1877830192588,51.5870053762435,1.59502528558452,32.342437353486
10.7096234414946,10.7305069390537,2.81025398998794,22.6248223469833,24.2421237637001,0.932696941983859,25.9914262312653
9.98872495099391,24.463126525586,0.965835307250648,27.3033086285545,85.3711854708641,2.59905207375444,32.8470469418267
14.1607402518616,23.6701429684742,1.72286926075427,24.5884882817993,80.7679283056917,2.69870894386487,29.9283583319743
7.02532439274747,34.6995500790408,0.433649556260886,23.9551521566859,74.2258210284171,2.46626573030112,30.0964409943589
17.4771306148645,29.9045968396303,0.596265647174417,28.8516800820248,130.92604393891,4.79110878678563,27.326877715659
6.22570080674157,26.9931987844334,0.697187217326771,22.6187118387072,55.1533744923248,1.64722073938667,33.4826858195464
4.5173289351599,26.343933716714,1.65096188901693,27.2122749858174,55.3280289290149,1.5860191052661,34.8848439122251
13.575768229828,32.5930140139079,2.70909031905021,27.7905172323128,130.342139888087,4.31074956082061,30.2365373003192
10.2206952884206,21.9980535286515,2.74589420892566,27.4407426036746,79.4785529176917,2.38855428369032,33.2747526235398
11.0906060357349,31.4860576411553,2.48124029522067,26.0986664842256,111.958087764815,3.3813576097058,33.1103954942395
5.3354105239139,15.9983002642179,2.69732732551396,25.7672151561469,36.7654994505129,1.02009812520282,36.0411401042455
6.56978479065133,14.1981786420564,2.94314129259297,20.2867415246411,27.010586083076,0.787100134242145,34.3165817257584
10.0701349667571,21.7772093635485,0.492003519834898,27.1269447167891,70.1710196319683,2.30743679651612,30.4108089711995
3.58638639887111,11.7861366150161,1.72424012985224,26.8197190414906,17.2223063240698,0.593081966464185,29.0386612608459
9.51843518409158,30.4386773019822,2.25974639284237,20.9673002578087,74.3232794999873,2.22653381930468,33.3807098978616
8.6057571012371,22.9648735627635,2.92792313755522,21.4986544247797,56.9149845718943,1.63196017699966,34.8752288040092
13.7963913750797,21.344942718173,1.48618814059049,26.4899149271236,79.6262166496758,2.66767447028171,29.8485506896451
4.27317660103956,13.329275190179,0.795427431188388,28.2531379540205,20.7819051113894,0.804102021594168,25.8448611659854
12.0698358954933,30.084109790061,0.494276634846106,23.9093780232374,91.8997821346305,3.02281275328929,30.4020756941128
8.79172350834725,20.4199866982697,2.08484532922688,23.9925777061358,58.6549812826582,1.69293755825606,34.6468663280649
6.87747079496791,20.791279256218,0.374304164071263,26.279733591901,46.589501985829,1.62614300667523,28.6503104552193
5.81522254999417,12.6554086232166,1.32621677672812,29.8406372437915,30.1394845104811,1.015325390601,29.6845570784364
7.39797479199994,18.4873353347689,2.8709984495622,21.9811840254297,43.1322218794305,1.22485341385649,35.2141908505013
3.85354227104585,28.4464523879249,1.05074151020495,29.2033203983656,47.8844534590728,1.65327272212519,28.9634328433848
9.15168960311,33.5684246069234,1.44712352621254,24.2283561500881,100.904300970978,2.89315310463816,34.8769309198372
8.07364494959386,27.5274688975232,2.11012571717566,29.8305246646986,100.431575609644,2.80605288465571,35.7910487570753
11.6504102544793,26.6631978350647,0.808079255885701,25.3912646504286,90.31280961348,2.84722076915858,31.7196371253535
11.2725295334052,14.2780266589108,0.419946388354918,21.2801439972017,31.6004491173063,1.17367631606338,26.9243305712236
14.1220984756742,26.7293826133598,0.840885523568938,25.6119979270966,97.3430379207062,3.22699002245533,30.1652739064376
7.9247757753845,34.5409487742687,0.750132007588245,23.689165460639,86.9926797064929,2.62958890936316,33.082235552766
13.029459415021,19.4068052569708,0.84219349519522,28.5552280584591,75.5704330766102,2.59652937680196,29.1044013411808
8.43842833041284,13.0152903324291,1.90521646168172,24.2825299297939,33.5392105737533,1.06590612233458,31.4654450997005
6.5622949438821,24.5746595686918,1.00456692863366,22.2618767975268,53.6866894564949,1.52529519920705,35.1975732201903
9.11191905457693,16.6320227452507,2.53161150325912,22.9044066427698,43.9360232122235,1.33018292300288,33.0300610934307
15.2876291543984,18.5969251028746,1.89071291185363,29.8266339972195,78.8186641827548,2.9059500516805,27.1231999108774
10.3208764235771,31.9913431120476,2.5139674118415,21.0776901524374,78.0928823699828,2.47080023400586,31.6063117103451
8.71014691426851,10.5628148185058,1.4671666070111,22.6072799905546,22.8303363645803,0.807020163183855,28.2896728063276
4.63538650497907,14.4691546688092,1.46083613282993,23.1271888682062,24.9806989121419,0.7379620627534,33.8509256409967
7.75365057745328,21.7731064089583,2.18909681857539,20.9422933888773,50.0667414084596,1.39976823269781,35.7678794524181
11.9387145031024,10.8400959016607,0.516505866347843,26.9988784992829,29.445089413858,1.2750674299083,23.0929664762715
8.41269080012516,26.3611426939267,1.42012039850875,23.195997351805,72.7361102633676,2.03428911933302,35.7550505344174
13.9189210489042,34.2162332557773,1.75006752881065,28.1998122278194,142.49492941276,4.6854140287474,30.4124520348642
4.08285321666893,25.273966468655,2.41006557894485,23.2514568182056,44.4366686816003,1.18718120957655,37.4304009557651
4.02035685527686,16.6617872694768,0.742802465816015,24.2345291896274,23.1454662893899,0.811269521549543,28.5299344725555
7.31725854927044,23.1785685440163,1.55295078328903,22.8100530253387,57.8378639191383,1.5957941253206,36.2439383636147
11.161245781091,33.5905656137097,2.03377016455849,28.7537159860418,133.831743389964,4.10433909822822,32.6073796991426
6.99018593992695,26.9030575965938,1.10393521265583,29.5769393984158,81.8005235378991,2.44505575737692,33.4554839050605
12.5359941339519,11.6998192117503,1.01252534764421,26.7180816541422,35.2958084692671,1.39862035959049,25.2361609261869
9.17104173655177,31.1098039131801,1.25168125093988,22.2404003082422,83.6027330888046,2.4047842502004,34.765169924012
12.998423954581,10.1678828579619,1.93898869038065,27.8051965273136,29.5815744094986,1.31095621830613,22.564883553259
12.9547289855547,10.0287764282277,1.56635190769929,23.8677119452098,24.9300847967364,1.04548546849836,23.8454627519058
8.18230873579858,29.2539932152152,1.19303230976714,24.2434903981538,82.7878541519099,2.34187822829525,35.3510499186691
9.99842487980724,10.8940683317279,0.802057066627977,27.8473929476074,29.8698665646001,1.18720147204442,25.159896839719
9.73182514196607,13.8180300109558,1.24277932699997,27.217580333911,42.6902505050188,1.43678086124483,29.7124298189997
5.50685678782011,28.4606709994235,0.980679878714557,26.0738921376835,62.9138626558244,1.88164998992907,33.4354757752774
7.35186759816396,29.137500415536,0.836161492102906,29.1742434204938,87.9951039964917,2.70360344993341,32.5473412155393
8.30710642959135,26.1110695357834,2.06019621967055,25.4659311459032,80.592133314429,2.2441632027497,35.9118860944168
11.7676052582873,33.629352827735,0.890229438110203,26.790167540932,123.860026541395,3.88008988560056,31.9219477365854
8.27597482804853,26.5486187976413,2.38735146798136,24.501376969659,78.5835041919755,2.17000604077098,36.2134955919549
9.95254405267674,20.4039647492449,2.57842505022772,23.502180134411,58.5985301501098,1.78435860596253,32.8401084593084
6.93102710088397,25.3365184203219,1.88585852179411,28.3291681907522,79.0412960124582,2.17647893818327,36.3161318153783
13.793700598252,16.6194756618907,1.18130355930798,25.4073933712441,55.3856338476407,1.95862804285015,28.277770273852
10.6992196821782,26.1387968743131,1.61172842093868,21.1921454105419,69.0767253878595,2.07575745084505,33.2778405105751
10.2954752578029,26.1827870073282,1.78354378597704,26.3931696104011,92.1820724679855,2.71896714177679,33.9033418431627
10.4249018854337,34.8426156030213,0.916210578609824,27.2104662057981,123.44623761692,3.7927919532482,32.5475900441096
16.7314215804467,34.3185213500753,0.845139607923876,27.7198038555425,142.315590351118,5.07215345052386,28.0582186125342
8.84079868477273,12.3455006693716,1.73425354509285,21.3887420282916,27.2732162155911,0.886337957052293,30.7706738706013
13.5949838817571,22.1213333388026,1.38234811536112,25.3034421839286,77.1680199504005,2.57149501495908,30.0090101289302
13.1658422618383,23.0013116847597,1.26034969429716,26.7143113967403,86.9304800419797,2.83082960653227,30.7084820087312
7.98176647639277,16.5536329431952,0.451559064106062,21.4999725383168,35.1645720920635,1.12117637289631,31.3639967289212
6.53236493890343,21.0600578250486,2.16735215901533,27.5493326723118,60.9866937418219,1.67781267529814,36.3489289595365
10.7995217914924,19.8676868819691,2.1556701172036,23.5922821040186,59.1237312235893,1.83630819769863,32.1970632694919
9.21017779083857,10.489440588833,1.21539796653093,27.0404743033427,27.385883411529,1.04197907135529,26.2825657101812
6.03867603777784,14.9263449523864,2.52453040029181,24.2430949683314,33.7539699955153,0.968184527524689,34.8631578339849
13.0311140784287,19.7795748865291,2.38422807116458,24.2992140938327,63.2421347586216,2.1217367470426,29.8067773237053
11.8677140175517,28.8769274751771,1.33951391807522,23.9679151701362,91.6437377685775,2.88321712876626,31.7852363092031
10.2402796297011,33.7325977962449,1.20661701267857,22.1601891596139,91.0005550828764,2.7762998328159,32.7776395068172
9.01498235898916,30.8375148897244,2.38353429122978,26.7126437045174,105.550962696234,2.97341101378713,35.4982752827695
12.3159852052945,13.8688087164011,0.866034148560825,28.8428102312696,47.8144041625699,1.81453913754828,26.3507152715232
11.2878341637242,30.6395953946539,2.43983140086206,24.0695483713891,96.4151036084612,2.98755759107432,32.2722159052306
8.4395726232494,12.2487669692645,0.630919219763274,23.1852424539899,27.2665245135992,0.946672271904379,28.8024961993957
8.67551865824201,22.3794254772415,0.838957652848886,21.362925489383,54.0232283952407,1.58537379617622,34.0760195012305
4.76392685078592,11.3743536726547,2.60185070232878,24.9500582499022,20.9269000864854,0.644897315432262,32.4499723998052
14.7182731370369,27.4166800138807,1.88730350412397,25.6055952735488,99.0092310366877,3.38166574790502,29.2782428594621
16.3205521987644,34.7227904019897,0.334393175076972,28.1539721147742,136.672970967156,5.1841336779379,26.3637050002771
12.5893519089085,34.7487551427208,1.74032274492563,28.6543859101302,143.920402136459,4.57102743593867,31.4853507561379
12.4520824039536,15.696073392651,1.66141747462077,24.7952338521022,48.3515689006364,1.6882384613493,28.6402484054249
12.199478427074,31.1294546263509,2.30295365875174,29.00852488532,130.796365000198,4.07830333716391,32.0712693948743
11.7638590406618,28.2437963829305,2.70863589423963,26.2595978517158,102.124162506513,3.17301608257647,32.1852016657884
15.9374010875181,24.5361621968849,2.80881093719194,29.8230322288361,110.332093390499,3.92575702170947,28.1046668910891
3.21739695747798,13.021489277464,2.63384948677202,25.8009036575844,18.533408804975,0.582643348560501,31.8091828401789
13.0055962787842,15.2351271005234,1.80596100788391,24.842965112121,46.9094328905668,1.68406636700198,27.8548600041673
3.42544320333972,25.3678354779285,1.29955136988223,26.2988338506442,37.3092060565541,1.21010848765573,30.8312902827671
6.66948656609672,14.8127599015519,0.661264354705036,20.4953257904206,27.6016374909393,0.839958548768404,32.8607138190455
4.32668397512843,14.7268043618153,0.446753979900019,22.0549417090768,17.8395990075106,0.678095375388119,26.3083920861424
6.76348038803395,23.4649169511335,2.18699982619803,26.3519791685988,67.0647077239122,1.81943464750486,36.8601905080149
9.42487625992038,21.1295791324011,0.663527384354053,24.9911601348259,63.0576830734497,1.93122442344835,32.6516599043706
13.1537257552471,31.8481851465433,1.05387498422462,24.9035729346802,110.185499584962,3.55482529909477,30.996037868027
8.1326210849956,26.007795629069,1.44521621403158,22.0846135875131,65.1075662155785,1.8448243900408,35.2920129238634
11.5880419825367,12.0517801774431,0.614927040693451,22.0597551553224,28.0539635469826,1.05798192910251,26.5164865063252
4.40166536388216,25.5239660983827,1.86308394283148,21.42041121904,43.0263212956475,1.15001756817401,37.413620875344
9.56864198402049,33.3601279740303,2.95839029874667,20.6340450069282,76.1370363320582,2.39555803887857,31.7825888984515
15.246384011602,22.8344354646894,0.806665762169142,28.5893881668387,95.6633943161465,3.35871248835307,28.4821623309159
4.47135465620077,10.7722387186238,2.83769093008748,23.9858949673584,17.9586343645246,0.558477012844297,32.1564432402725
5.95919820750645,18.3234070459044,1.57867085480595,23.0130606458639,39.2546616614737,1.10735696875389,35.4489679201162
3.34012594086951,31.0551653104834,1.82393979748485,26.4819840646616,46.6757499264706,1.46699248241154,31.8173068274637
8.40639038257283,21.1506662013776,0.477656705004493,28.5409994927344,62.8021812547716,2.10538566431239,29.8293003126733
8.81353944602129,18.2707248800826,2.72926252960408,21.7710753378911,44.8370451404943,1.33975724446764,33.4665442755717
11.0867926667336,23.4995524759482,2.21834875733381,21.1815519844671,59.7585551478293,1.90187376008235,31.4208841838387
7.8919754936394,20.3630634723277,1.57272812431424,29.994916200977,69.598225247982,2.05510145366652,33.8660775718938
14.9781559440959,12.5055385048873,0.808037916016006,27.6395707849196,41.3497409289083,1.73681465988676,23.8078028035555
4.82968131269526,32.6288389751116,2.13426826995577,21.7566902967566,58.7011147410718,1.59573611014911,36.7862294822586
13.6579779024875,12.6002893694845,2.32137137856248,24.68468199904,35.2524047639804,1.41766260730597,24.8665688029762
11.0698327968716,14.6048524378882,1.92576267135106,27.3626745559664,50.056839832718,1.66569507807934,30.0516225877529
4.87066937954784,11.3438598052178,1.51107272619082,20.7145281278704,16.9387321546531,0.526917881306468,32.1468159566996
9.39951518253968,14.9164547841908,0.582019168185833,20.1328320046725,30.6302343687942,1.02530177132726,29.8743601399841
7.59417397881681,12.5417348406189,2.98770440365613,23.0736689958792,28.159185670351,0.898026373612263,31.3567468593179
6.77226933438445,29.0356471672528,2.01606368790265,20.4635126489818,60.0084935539329,1.6599804418244,36.1501208339422
4.34671405235213,30.64522144639,1.23470661604539,25.33771951767,54.1673038022337,1.657016881321,32.6896511513212
10.4181543624929,10.2584154585849,0.462209053788343,22.9397305302648,21.548534835402,0.893589470054687,24.1145800812573
11.2549358393564,23.152561644889,2.27913509841135,26.6791612157362,84.1923205877771,2.58290987649325,32.5959187945352
13.9959557949002,17.1994243903543,2.17998280769285,27.0725348531542,63.0438254256466,2.23375826066043,28.2232086327046
7.98295718973309,11.5397666763491,2.41372814248696,25.5666983496401,29.0639753236085,0.96965119147193,29.9736395718644
9.30711856883389,28.5313512375554,0.612536916343323,23.3758386405204,79.6300231652803,2.37460718130423,33.5339772372559
7.54957868822586,22.130735214624,2.7078986363849,21.27888379783,50.8105062551034,1.42683795547144,35.6105653485472
14.0074811556066,11.2832971528093,0.527385092696969,27.9896027881288,34.4037640243322,1.53507355384802,22.4118016612892
9.29521578808893,33.5752034892676,2.15646943161309,20.8852745967472,79.9053316484985,2.4086791290885,33.1739212099773
9.01366771124326,12.7588370160587,0.646353436688938,21.3208295571356,27.0242580726514,0.923224964467321,29.2715850553758
7.40847111050412,26.3453005648943,2.33093361209709,26.4071792296593,80.1236923195315,2.18463099460706,36.6760759676684
12.4959892408925,15.8706728686976,2.29313176370337,25.8318573145488,51.7939520841481,1.80916456105789,28.6286572261079
17.4829246675366,12.1558632465874,1.3102864557233,29.7059852508661,44.2446597586759,2.03301315864333,21.7630956152793
10.3243162390181,24.9485408845972,2.43823363769296,23.6919880433002,75.2724984800952,2.2559317109557,33.3664791866447
5.1996624548023,12.1666636848883,2.39174775690332,23.6765291843788,23.0591572051405,0.690994016479672,33.3709940393078
6.5164772364756,23.7944632989307,0.943618323145608,22.0567452146476,50.9270175373916,1.45343349570293,35.0391109658317
9.50143891507243,13.7961381279067,2.4184125548902,26.4194062039919,41.6074599155503,1.3598336018623,30.5974641739759
5.35431366001096,15.9343254926395,1.74883630949348,21.0060632236242,29.0469687941512,0.802751276839007,36.1842698133467
6.20806640627789,12.6211561778939,0.632461327070123,20.9149873133941,21.3799800242771,0.699399588986629,30.569048596747
7.32815112014117,25.0883359687722,2.90511525346481,27.8442789074391,80.9528507840226,2.19842798388861,36.8230623778869
10.8679643493279,28.9524818822364,1.48685708383432,24.3248499397036,92.733776920847,2.79818164562013,33.1407280388674
4.48772756113634,33.3439962096333,0.832957970726638,26.5549803980354,57.2331651262493,1.94406262526375,29.4399801644685
10.7084671445662,22.1900943858481,2.383811690245,22.6617883890764,62.3836638123504,1.93291609364654,32.2743775673472
8.10268584598013,25.2464292322554,0.491428592721025,24.2956445925185,63.9135828443659,2.01307726512277,31.7491951012959
10.8493997918815,27.4108247251524,0.667260927018183,23.1581143833887,80.1276465640361,2.47781163034287,32.3380702482812
12.799743820309,23.280232339561,0.623217441374212,26.5557317493791,83.6219905174791,2.79493237647578,29.9191462452916
4.68468266901448,13.3575826078394,0.595950445260231,26.3176637352849,20.3802626827152,0.794966739459098,25.6366231077568
5.21137656847592,16.2760461503934,2.7144240548977,23.1642899914629,33.4114037876587,0.902652648682047,37.0146853681118
10.7982438799098,14.6108416939413,0.898486257033699,27.0322322455629,46.4614736072108,1.61415527625721,28.7837696227976
10.1033983257155,27.6678804424233,1.82062317433525,20.7734680811268,67.5550467990813,2.06930646007506,32.6462262127336
4.68435508875789,25.5624314819974,2.96782193811831,23.1342898993659,50.910059562829,1.31381527733595,38.749785027664
8.56944108676158,34.5708800348488,1.40562468858837,26.8409606696201,112.067589945538,3.2378215057909,34.6120345871764
5.03871871591131,19.5336301111118,0.762744302922245,26.2067194719958,37.6034925977155,1.21886577838462,30.8512169794051
8.27524397466508,30.8105846571296,1.92650634172417,22.9414863376785,83.0241356832123,2.31948973594487,35.7941379936271
6.09791057087307,21.3148135392331,1.46019595713897,23.3531133070525,48.0640512420713,1.33189501955049,36.0869667177619
8.91598551626711,28.5636341425485,1.46470086792972,23.5960631797224,82.3882958627002,2.34008040463973,35.2074636834474
4.410257728957,10.6108504012594,1.10692410210365,24.293557885762,15.3329471508797,0.552753031191602,27.7392366674599
9.65143166149041,33.9233981017671,2.82859423771728,23.1752058289923,95.2922547264918,2.85716080553455,33.3520796386059
5.78446649279078,29.097448607162,2.35812613081063,24.5788633385437,70.0939304641487,1.86071020795113,37.6705250310476
13.7139317011087,12.6480104183191,2.15072166806433,27.4064806497861,41.8137824143535,1.65115099379976,25.3240209837674
5.46801092901153,12.4629684422027,2.52947312196555,24.6326057859372,25.0240681558672,0.767802706546966,32.5917946661165
4.43125263804577,26.6496804102778,2.71833646406977,21.7500973738208,47.0263458538241,1.2276949034367,38.3045866869551
11.5487825954797,13.839759415485,2.87587000538662,25.1655820835127,40.6220487643586,1.4525543302877,27.9659410442243
11.4347097376958,10.9140754512113,2.49114667140055,25.4088408124148,29.4486823007701,1.15325143139422,25.5353529153379
4.7410518239859,23.1261291190652,1.20199828791159,27.486188717762,48.5653913314539,1.45770897277244,33.3162464103425
7.97184690396153,20.3773346653262,0.815027606599537,25.4644943990307,56.2195101002452,1.7022628145357,33.0263397756117
3.1961960681408,33.0918903155102,2.07641760398501,22.5538674048805,41.726839480962,1.27072767353773,32.8369644809842
5.66952512055845,33.0274313973049,2.4523525803318,29.3261357204856,93.6623139499426,2.55013967448734,36.7283074284046
8.62098916368501,16.4403434178109,2.33844103244449,25.7739419670665,49.8008517396937,1.47096925043783,33.8558074717543
3.59608589206095,29.1832377694144,2.12309622834588,22.286694821055,42.0357212614972,1.19762483099717,35.0992399067891
12.0865251965335,20.4762073406221,1.37516247323853,27.1521251478584,75.569632688323,2.44534675727779,30.903442410944
7.81265113858674,30.3634943225163,2.4374590643422,28.1614010287532,102.151938338927,2.82315828272791,36.1835675186518
10.8488146309224,25.8915347215344,2.86903540581349,28.5226389034385,102.671149718086,3.07256444289676,33.4154585286061
3.68659378454254,31.668747424983,2.01638035429545,24.4396415501881,49.7531562364485,1.46561221225509,33.9470126002122
13.5191188270919,15.6042874745782,2.0730870116073,23.5507365187885,46.0066144891347,1.63192984893089,28.1915393111257
8.05351664207217,13.5546789822626,0.400035006889112,26.0499064190826,31.6069087456499,1.17235079720477,26.9602825545136
5.0639709039891,28.1443816867363,1.32075728493603,24.2111225376524,56.277709484466,1.6098712146815,34.9578953715253
14.3185918697772,24.2756468206095,0.804672438686682,28.4156008746821,101.143969882559,3.41550141643583,29.6132126884331
7.3974050362871,33.11452238099,0.929795669327008,29.5738402259572,102.89159863727,3.13599884507715,32.8098330771988
3.93937208461502,26.0029137061679,0.81470523963754,23.7356380764265,36.7500563683319,1.21946819180213,30.1361336157714
8.38801201560883,18.6859411395448,2.09486507094924,20.4505110747357,42.0195303574438,1.22452106633156,34.3150734705828
9.79961175990795,10.5412453657577,2.76149015939092,23.8386860107197,24.8439533051338,0.929977903866417,26.714563003964
10.5808742699139,23.2512926191254,1.0666110387771,26.1727923231645,80.3675645699529,2.43170425711612,33.04989261534
7.28437616956866,15.6928206506637,2.47846703949606,22.4862895966197,37.435444186814,1.05834544422207,35.371668476667
3.50569554571951,23.3916047666809,0.56523494547568,29.8610424189597,29.5296043875592,1.3029050712712,22.6644327654264
17.8578610233022,11.6736564599438,2.83837543114605,28.020914405558,39.0533291542654,1.80894911692661,21.5889594620642
7.91117529025894,29.5934120020805,1.75754489354324,20.181775336367,63.5565818109537,1.83783135394924,34.5823797566514
17.2524591291424,25.6484406520124,0.700696602764293,28.8535945093114,111.575871395092,4.083153911745,27.3259038984913
4.67169369732681,11.0454965993239,0.618213403353402,22.1780159371212,14.568442532064,0.539758848782662,26.9906506672763
15.3701061501557,18.8613932741832,1.42814778318872,26.1644348508568,68.3179584687093,2.45446486933733,27.8341561625831
18.9268575576417,26.9161169608385,2.96880213358953,29.8434941698445,124.051772585789,4.71301888736443,26.32108539144
7.93881049062156,26.559546509987,0.984188819869675,27.6683138721659,82.2197468998422,2.44567209386148,33.618467130655
9.7712250041879,23.1961707604699,1.43071990025789,22.955072508316,66.3208614111165,1.94437054425202,34.1091679295263
12.7765610824907,24.588329356549,1.80463063733423,26.026382180364,89.4739156623547,2.86909514933452,31.1854124751171
9.56957011353624,12.0648181749675,2.25209354967026,25.8357061875771,33.1000040971048,1.16177362584788,28.4909240153802
10.2139334702684,20.3356822255204,0.91369142630892,28.8654386176031,74.018642430208,2.35167299605969,31.4748872629098
3.13662257803233,31.0803334502627,2.79285943812267,26.937876149869,47.2805114732229,1.43273697269005,33.000133572634
6.20606998322491,16.7263682943341,2.12797411706599,27.2951304550465,44.5898629474215,1.27043787317161,35.0980271361905
10.344212095101,15.9111233160228,0.80538905324701,24.7749219772686,46.4324171577914,1.5274420304315,30.3988080939964
